ID,COO,Household Sex,Poverty Threshold,Governerate,ChildAge,ChildSex,Unaccompanied and Separated Children,special protection needs,Children with disability
67223,SYR,F,absolute,Amman,9,F,SC,,
67224,SYR,M,,Mafraq,4,F,,,
67225,SYR,M,,Mafraq,10,F,,,
67226,SYR,M,,Mafraq,4,F,,,
67227,SYR,M,absolute,Amman,7,M,,,
67228,SYR,F,,Amman,1,M,,,
67229,SYR,M,abject,Mafraq,0,M,,,
67230,SYR,F,,Amman,8,F,,,
67231,SYR,M,abject,Amman,12,F,,,
67232,SYR,M,abject,Amman,8,F,,,
67233,SYR,M,,Mafraq,1,F,,,
67234,SYR,M,abject,Amman,5,M,,,DS
67235,SYR,F,absolute,Zarqa,5,M,,,
67236,SYR,F,,Amman,1,F,,,
67237,SYR,M,absolute,Zarqa,17,M,,,
67238,SYR,F,absolute,Amman,10,F,,,
67239,SYR,F,absolute,Amman,13,M,,,
67240,SYR,M,absolute,Amman,17,M,,,
67241,SYR,F,absolute,Amman,16,F,SC,,DS
67242,SYR,M,abject,Mafraq,6,F,,,
67243,SYR,M,absolute,Amman,13,M,,,
67244,SYR,M,abject,Amman,14,M,,,
67245,SYR,F,absolute,Zarqa,4,M,,,
67246,SYR,F,absolute,Amman,6,F,,,
67247,SYR,F,absolute,Balqa,10,F,,,
67248,SYR,M,,Mafraq,0,F,,,
67249,SYR,F,,Madaba,5,M,,,
67250,SYR,F,,Madaba,9,F,,,
67251,SYR,M,abject,Mafraq,4,F,,,
67252,SYR,M,,Mafraq,0,F,,,
67253,SYR,F,absolute,Amman,2,M,,,
67254,SYR,F,absolute,Amman,12,F,,,
67255,SYR,F,absolute,Balqa,12,M,,,DS
67256,SYR,F,absolute,Balqa,1,M,,,
67257,SYR,M,,Amman,16,F,,,
67258,SYR,F,,Madaba,1,F,,,
67259,SYR,F,,Madaba,15,F,,,
67260,SYR,M,,Zarqa,10,F,,,
67261,SYR,F,,Madaba,1,F,,,
67262,SYR,M,,Mafraq,8,F,,,
67263,SYR,M,,Zarqa,9,M,,,
67264,SYR,M,,Mafraq,4,M,,,
67265,SYR,F,absolute,Amman,4,M,,,
67266,SYR,F,absolute,Balqa,13,M,,,
67267,SYR,M,,Mafraq,3,F,,,
67268,SYR,M,absolute,Amman,1,F,,,
67269,SYR,M,,Mafraq,2,F,,,
67270,SYR,F,absolute,Balqa,5,F,,,
67271,SYR,F,,Mafraq,11,F,,,
67272,SYR,F,absolute,Zarqa,10,M,,,
67273,SYR,F,absolute,Amman,0,F,,,
67274,SYR,F,absolute,Amman,15,M,,,
67275,SYR,F,absolute,Balqa,8,F,,,
67276,SYR,F,absolute,Amman,5,F,,,
67277,SYR,M,,Zarqa,1,F,,,
67278,SYR,M,,Zarqa,7,F,,,
67279,SYR,F,,Irbid,12,M,,,
67280,SYR,M,,Zarqa,3,F,,,
67281,SYR,F,,Mafraq,0,M,,,
67282,SYR,M,,Karak,16,F,,,
67283,SYR,F,,Mafraq,4,F,,,
67284,SYR,M,absolute,Amman,0,M,,,
67285,SYR,M,,Karak,8,F,,,
67286,SYR,M,,Mafraq,0,F,,,
67287,SYR,F,,Mafraq,14,M,,,
67288,SYR,M,,Mafraq,7,M,,,
67289,SYR,F,,Mafraq,17,M,,,
67290,SYR,M,,Mafraq,11,M,,,
67291,SYR,M,,Mafraq,13,F,,,
67292,SYR,M,,Mafraq,3,M,,,
67293,SYR,M,,Mafraq,6,M,,,
67294,SYR,M,absolute,Amman,10,M,,,
67295,SYR,M,,Karak,14,F,,,DS
67296,SYR,M,,Karak,9,M,,,
67297,SYR,M,,Mafraq,5,M,,,
67298,SYR,F,,Mafraq,5,M,,,
67299,SYR,F,absolute,Balqa,5,M,,,
67300,SYR,F,,Mafraq,7,M,,,
67301,SYR,M,absolute,Amman,8,M,,,
67302,SYR,F,,Mafraq,9,M,,,
67303,SYR,M,absolute,Zarqa,5,F,,,
67304,SYR,M,abject,Zarqa,3,F,,,
67305,SYR,F,,Zarqa,1,F,,,
67306,SYR,M,abject,Zarqa,10,M,,,
67307,SYR,M,,Mafraq,8,M,,,
67308,SYR,M,abject,Zarqa,14,F,,,
67309,SYR,M,absolute,Amman,16,M,,,
67310,SYR,M,absolute,Amman,14,M,,,
67311,SYR,F,,Mafraq,10,F,,,
67312,SYR,F,,Mafraq,8,M,,,
67313,SYR,M,abject,Zarqa,8,M,,,
67314,SYR,M,,Mafraq,11,F,,,
67315,SYR,M,,Mafraq,9,F,,,
67316,SYR,M,,Mafraq,17,F,,,
67317,SYR,F,,Mafraq,3,M,,,
67318,SYR,M,,Mafraq,13,F,,,
67319,SYR,M,,Karak,12,M,,,
67320,SYR,F,,Mafraq,12,M,,,
67321,SYR,M,absolute,Amman,14,M,,,
67322,SYR,F,,Mafraq,4,F,,,
67323,SYR,F,,Mafraq,1,M,,,
67324,SYR,M,,Mafraq,12,F,,,
67325,SYR,M,absolute,Zarqa,3,M,,,DS
67326,SYR,M,abject,Zarqa,5,M,,,
67327,SYR,M,abject,Zarqa,15,F,,,
67328,SYR,F,,Mafraq,15,F,,,
67329,SYR,M,absolute,Amman,8,F,,,
67330,SYR,M,abject,Zarqa,12,F,,,
67331,SYR,F,abject,Amman,15,F,,,
67332,SYR,F,abject,Amman,17,M,,,
67333,SYR,M,abject,Zarqa,11,F,,,
67334,SYR,F,absolute,Zarqa,7,F,,,
67335,SYR,M,abject,Zarqa,6,M,,,
67336,SYR,F,,Mafraq,13,F,,,
67337,SYR,F,abject,Amman,10,F,,,
67338,SYR,F,absolute,Zarqa,12,M,,,
67339,SYR,M,abject,Zarqa,0,F,,,
67340,SYR,M,,Zarqa,11,M,,,
67341,SYR,M,,Zarqa,10,F,,,
67342,SYR,M,abject,Zarqa,7,F,,,
67343,SYR,M,abject,Zarqa,17,F,,,
67344,SYR,M,abject,Zarqa,17,F,,,
67345,SYR,M,abject,Zarqa,12,F,,,
67346,SYR,M,absolute,Amman,5,F,,,
67347,SYR,M,absolute,Amman,2,M,,,
67348,SYR,M,absolute,Amman,1,M,,,
67349,SYR,M,,Madaba,3,M,,,
67350,SYR,M,abject,Balqa,1,M,,,
67351,SYR,M,abject,Balqa,16,M,,,
67352,SYR,M,abject,Balqa,8,F,,,
67353,SYR,M,,Mafraq,12,M,,,
67354,SYR,F,absolute,Amman,2,F,,,
67355,SYR,M,abject,Amman,4,F,,,
67356,SYR,M,,Madaba,14,M,,,
67357,SYR,F,absolute,Amman,11,F,,,
67358,SYR,F,absolute,Amman,14,F,,,
67359,SYR,M,abject,Amman,10,F,,,
67360,SYR,M,abject,Amman,12,M,,,
67361,SYR,M,abject,Amman,15,M,,,
67362,SYR,M,abject,Amman,11,F,,,
67363,SYR,M,,Mafraq,12,F,,,
67364,SYR,M,,Mafraq,15,F,,,
67365,SYR,M,absolute,Amman,1,F,,,
67366,SYR,M,abject,Amman,8,M,,,
67367,SYR,F,abject,Amman,14,M,,,
67368,SYR,F,abject,Amman,6,M,,,
67369,SYR,M,abject,Amman,6,M,,,
67370,SYR,M,abject,Zarqa,17,F,,,
67371,SYR,F,abject,Amman,6,M,,,
67372,SYR,M,abject,Zarqa,12,M,,,
67373,SYR,M,,Zarqa,15,F,,,
67374,SYR,M,,Madaba,16,F,,,
67375,SYR,M,abject,Balqa,11,F,,,
67376,SYR,M,absolute,Amman,8,M,,,
67377,SYR,M,abject,Balqa,4,F,,,
67378,SYR,M,abject,Balqa,14,M,,,
67379,SYR,M,,Mafraq,14,M,,,
67380,SYR,M,absolute,Amman,3,F,,,
67381,SYR,F,absolute,Amman,15,F,,,
67382,SYR,F,abject,Amman,5,M,,,
67383,SYR,F,abject,Amman,16,M,,,
67384,SYR,M,abject,Amman,16,M,,,
67385,SYR,M,absolute,Amman,2,F,,,
67386,SYR,M,,Mafraq,4,F,,,
67387,SYR,M,abject,Balqa,5,M,,,
67388,SYR,M,abject,Irbid,8,M,,,
67389,SYR,M,absolute,Irbid,15,F,,,
67390,SYR,F,absolute,Amman,7,F,,,
67391,SYR,M,,Mafraq,0,M,,,
67392,SYR,M,abject,Amman,12,F,,,
67393,SYR,M,abject,Amman,3,F,,,
67394,SYR,M,absolute,Amman,7,M,,,
67395,SYR,M,abject,Amman,6,F,,,
67396,SYR,M,abject,Amman,12,F,,,
67397,SYR,M,absolute,Amman,2,F,,,
67398,SYR,M,abject,Amman,8,F,,,
67399,SYR,M,abject,Amman,1,M,,,
67400,SYR,M,abject,Amman,3,F,,,
67401,SYR,M,abject,Amman,11,F,,,
67402,SYR,M,abject,Amman,14,M,,,
67403,SYR,F,,Amman,13,F,,,
67404,SYR,M,absolute,Amman,8,M,,,
67405,SYR,F,,Amman,17,M,,,
67406,SYR,F,,Amman,9,M,,,
67407,SYR,M,,Mafraq,16,F,,,
67408,SYR,M,abject,Amman,13,M,,,
67409,SYR,M,abject,Amman,2,M,,,
67410,SYR,M,,Mafraq,5,M,,,
67411,SYR,F,Children with specific need (not abject or absolut),Mafraq,13,M,,,DS
67412,SYR,F,,Amman,13,M,,,
67413,SYR,M,,Mafraq,16,M,,,
67414,SYR,M,,Mafraq,16,M,,,
67415,SYR,F,absolute,Mafraq,2,M,,,
67416,SYR,M,,Mafraq,11,F,,,
67417,SYR,F,absolute,Mafraq,1,M,,,
67418,SYR,M,absolute,Amman,5,M,,,
67419,SYR,F,,Amman,9,M,,,
67420,SYR,M,abject,Amman,8,M,,,
67421,SYR,M,absolute,Amman,2,M,,,
67422,SYR,M,,Mafraq,12,F,,,
67423,SYR,F,absolute,Amman,5,F,,,
67424,SYR,M,absolute,Balqa,3,M,,,
67425,SYR,M,abject,Irbid,11,F,,,
67426,SYR,M,absolute,Balqa,6,F,,,
67427,SYR,M,,Madaba,10,F,,,
67428,SYR,M,,Mafraq,16,M,,,DS
67429,SYR,M,absolute,Tafiela,5,F,,,
67430,SYR,M,absolute,Tafiela,2,M,,,
67431,SYR,M,absolute,Tafiela,7,M,,,
67432,SYR,M,absolute,Amman,1,F,,,
67433,SYR,M,,Mafraq,2,M,,,
67434,SYR,M,,Mafraq,16,M,,,
67435,SYR,M,absolute,Balqa,1,M,,,
67436,SYR,M,abject,Irbid,7,M,,,
67437,SYR,M,,Mafraq,5,F,,,
67438,SYR,M,,Madaba,12,M,,,
67439,SYR,M,,Mafraq,9,M,,,
67440,SYR,M,,Mafraq,11,M,,,
67441,SYR,M,,Mafraq,8,F,,,
67442,SYR,F,absolute,Amman,2,F,,,
67443,SYR,M,,Mafraq,12,M,,,
67444,SYR,M,absolute,Balqa,0,M,,,
67445,SYR,M,abject,Irbid,13,M,,,DS
67446,SYR,M,,Mafraq,16,F,,,
67447,SYR,F,,Amman,8,F,,,
67448,SYR,M,,Mafraq,7,F,,,
67449,SYR,F,absolute,Amman,7,M,,,
67450,SYR,M,,Madaba,8,M,,,
67451,SYR,M,,Mafraq,9,M,,,
67452,SYR,M,,Mafraq,11,F,,,
67453,SYR,M,,Mafraq,9,F,,,
67454,SYR,M,,Madaba,14,M,,,
67455,SYR,M,abject,Balqa,2,F,,,
67456,SYR,M,abject,Balqa,10,M,,,
67457,SYR,M,Children with specific need (not abject or absolut),Mafraq,1,M,,,
67458,SYR,F,abject,Amman,11,M,,,
67459,SYR,F,abject,Amman,13,M,,,
67460,SYR,M,,Mafraq,8,F,,,
67461,SYR,M,,Mafraq,15,F,,,
67462,SYR,M,,Madaba,17,M,,,
67463,SYR,M,,Mafraq,14,F,,,
67464,SYR,M,abject,Irbid,6,F,,,
67465,SYR,M,,Mafraq,10,M,,,
67466,SYR,M,,Mafraq,11,F,,,
67467,SYR,M,,Mafraq,3,M,,,
67468,SYR,M,abject,Irbid,6,F,,,
67469,SYR,M,abject,Irbid,0,F,,,
67470,SYR,M,,Mafraq,8,F,,,
67471,SYR,M,abject,Irbid,2,M,,,
67472,SYR,M,abject,Balqa,12,M,,,
67473,SYR,F,abject,Amman,7,M,,,
67474,SYR,F,absolute,Amman,4,M,,,
67475,SYR,M,,Mafraq,7,M,,,
67476,SYR,M,abject,Balqa,7,F,,,
67477,SYR,M,abject,Irbid,9,M,,,
67478,SYR,F,abject,Amman,9,F,,,
67479,SYR,F,abject,Amman,16,M,,,DS
67480,SYR,M,,Mafraq,6,M,,,
67481,SYR,M,abject,Amman,7,M,,,
67482,SYR,M,abject,Mafraq,3,F,,,
67483,SYR,M,abject,Irbid,16,F,,,
67484,SYR,M,abject,Irbid,10,F,,,
67485,SYR,M,abject,Irbid,13,F,,,
67486,SYR,M,abject,Irbid,4,M,,,
67487,SYR,M,,Jerash,11,F,,,
67488,SYR,M,abject,Amman,6,F,,,
67489,SYR,F,absolute,Amman,16,M,,,
67490,SYR,M,,Jerash,7,F,,,
67491,SYR,M,,Jerash,9,F,,,
67492,SYR,M,absolute,Amman,3,M,,,DS
67493,SYR,M,,Jerash,13,F,,,
67494,SYR,M,,Mafraq,0,M,,,
67495,SYR,M,abject,Amman,5,F,,,
67496,SYR,M,,Mafraq,4,F,,,
67497,SYR,M,abject,Mafraq,9,M,,,
67498,SYR,M,abject,Irbid,2,F,,,
67499,SYR,M,,Jerash,9,F,,,
67500,SYR,M,absolute,Amman,1,F,,,
67501,SYR,M,abject,Mafraq,15,M,,,
67502,SYR,M,abject,Amman,15,M,,,
67503,SYR,M,,Mafraq,5,F,,,
67504,SYR,M,abject,Amman,8,F,,,
67505,SYR,M,,Mafraq,13,F,,,
67506,SYR,M,,Mafraq,15,F,,,
67507,SYR,M,,Mafraq,17,F,,,
67508,SYR,M,,Mafraq,7,F,,,
67509,SYR,M,abject,Amman,3,F,,,
67510,SYR,M,absolute,Amman,4,M,,,
67511,SYR,M,,Mafraq,12,M,,,
67512,SYR,M,abject,Amman,14,M,,,
67513,SYR,M,abject,Amman,4,M,,,
67514,SYR,M,abject,Mafraq,8,F,,,
67515,SYR,M,abject,Mafraq,2,F,,,
67516,SYR,M,abject,Amman,8,M,,,
67517,SYR,M,abject,Amman,2,M,,,
67518,SYR,M,abject,Mafraq,5,F,,,
67519,SYR,M,abject,Mafraq,2,F,,,
67520,SYR,M,,Jerash,5,M,,,
67521,SYR,M,abject,Irbid,6,M,,,
67522,SYR,M,,Mafraq,9,F,,,
67523,SYR,M,abject,Maan,9,F,,,
67524,SYR,F,absolute,Mafraq,4,M,,,
67525,SYR,F,abject,Balqa,8,F,,,
67526,SYR,M,abject,Zarqa,4,M,,,
67527,SYR,M,abject,Amman,3,M,,,
67528,SYR,M,absolute,Karak,1,M,,,
67529,SYR,F,absolute,Amman,6,M,,,
67530,SYR,M,,Mafraq,7,F,,,
67531,SYR,M,abject,Maan,6,F,,,
67532,SYR,M,abject,Irbid,17,F,,,
67533,SYR,M,,Jerash,3,F,,,
67534,SYR,M,abject,Amman,16,F,,,
67535,SYR,M,absolute,Karak,8,M,,,
67536,SYR,F,,Amman,6,M,,,
67537,SYR,M,abject,Amman,11,M,,,
67538,SYR,M,absolute,Amman,3,M,,,
67539,SYR,F,absolute,Irbid,3,F,,,
67540,SYR,F,abject,Amman,9,F,,,
67541,SYR,M,abject,Irbid,8,M,,,
67542,SYR,M,abject,Amman,12,F,,,
67543,SYR,M,abject,Mafraq,4,M,,,
67544,SYR,F,,Amman,12,M,,,
67545,SYR,M,absolute,Amman,11,M,,,
67546,SYR,M,absolute,Amman,1,F,,,
67547,SYR,M,abject,Amman,6,M,,,
67548,SYR,M,abject,Mafraq,6,M,,,
67549,SYR,M,,Mafraq,1,M,,,
67550,SYR,F,absolute,Amman,2,F,,,
67551,SYR,F,absolute,Amman,6,M,,,
67552,SYR,F,abject,Amman,13,F,,,
67553,SYR,M,abject,Mafraq,5,F,,,
67554,SYR,F,absolute,Irbid,11,F,,,
67555,SYR,M,abject,Mafraq,16,M,,,
67556,SYR,F,abject,Amman,7,M,,,
67557,SYR,M,abject,Amman,9,F,,,
67558,SYR,M,absolute,Karak,3,M,,,
67559,SYR,F,absolute,Amman,15,M,,,
67560,SYR,M,abject,Amman,5,F,,,
67561,SYR,M,abject,Mafraq,6,F,,,
67562,SYR,F,abject,Amman,3,F,,,
67563,SYR,M,absolute,Karak,4,F,,,
67564,SYR,M,abject,Amman,7,F,,,
67565,SYR,F,absolute,Amman,13,F,,,
67566,SYR,M,abject,Amman,8,M,,,
67567,SYR,F,absolute,Amman,14,M,,,
67568,SYR,M,abject,Mafraq,17,M,,,
67569,SYR,M,abject,Mafraq,9,M,,,
67570,SYR,F,absolute,Irbid,9,F,,,
67571,SYR,F,abject,Amman,16,F,,,
67572,SYR,F,abject,Amman,12,M,,,
67573,SYR,M,abject,Zarqa,4,M,,,
67574,SYR,M,abject,Amman,8,F,,,
67575,SYR,M,abject,Amman,11,F,,,
67576,SYR,M,abject,Mafraq,8,M,,,
67577,SYR,M,abject,Mafraq,0,M,,,
67578,SYR,F,,Amman,14,F,,,
67579,SYR,M,,Mafraq,3,F,,,
67580,SYR,M,absolute,Amman,9,F,,,
67581,SYR,M,abject,Amman,6,M,,,
67582,SYR,F,absolute,Amman,13,M,,,
67583,SYR,F,absolute,Irbid,7,F,,,
67584,SYR,M,abject,Amman,1,F,,,
67585,SYR,M,abject,Amman,2,F,,,
67586,SYR,M,abject,Amman,4,F,,,
67587,SYR,M,abject,Amman,1,M,,,
67588,SYR,M,abject,Amman,5,F,,,
67589,SYR,M,abject,Zarqa,10,M,,,
67590,SYR,M,abject,Amman,5,M,,,
67591,SYR,M,abject,Zarqa,9,M,,,
67592,SYR,M,abject,Maan,11,M,,,
67593,SYR,F,Children with specific need (not abject or absolut),Zarqa,4,F,,,
67594,SYR,F,Children with specific need (not abject or absolut),Zarqa,8,M,,,
67595,SYR,F,Children with specific need (not abject or absolut),Zarqa,2,F,,,
67596,SYR,F,absolute,Mafraq,7,F,,,
67597,SYR,F,absolute,Mafraq,8,M,,,
67598,SYR,M,abject,Amman,3,F,,,
67599,SYR,M,,Mafraq,14,F,,,
67600,SYR,F,abject,Balqa,14,F,,,
67601,SYR,F,absolute,Amman,8,F,,,
67602,SYR,M,absolute,Amman,16,M,,,
67603,SYR,M,absolute,Amman,4,M,,,
67604,SYR,M,absolute,Amman,10,M,,,
67605,SYR,M,abject,Amman,9,M,,,
67606,SYR,M,,Mafraq,10,M,,,
67607,SYR,M,abject,Zarqa,3,M,,,
67608,SYR,M,abject,Maan,14,F,,,
67609,SYR,M,abject,Maan,3,F,,,
67610,SYR,F,absolute,Mafraq,7,M,,,
67611,SYR,F,absolute,Amman,10,F,,,
67612,SYR,F,abject,Balqa,10,M,,,
67613,SYR,F,Children with specific need (not abject or absolut),Zarqa,6,M,,,DS
67614,SYR,F,abject,Balqa,14,F,,,
67615,SYR,F,abject,Balqa,17,F,,,
67616,SYR,M,abject,Amman,11,M,,,
67617,SYR,M,absolute,Amman,14,F,,,
67618,SYR,M,abject,Amman,13,F,,,
67619,SYR,M,abject,Amman,4,F,,,
67620,SYR,M,,Mafraq,15,F,SC,,
67621,SYR,M,absolute,Amman,8,F,,,
67622,SYR,M,abject,Amman,6,F,,,
67623,SYR,M,abject,Amman,16,M,,,
67624,SYR,M,,Mafraq,14,F,,,
67625,SYR,M,,Mafraq,7,M,,,
67626,SYR,M,,Zarqa,1,F,,,
67627,SYR,M,abject,Irbid,15,M,,,
67628,SYR,M,,Mafraq,12,M,SC,,
67629,SYR,F,,Amman,7,M,,,
67630,SYR,M,abject,Irbid,7,M,,,
67631,SYR,M,,Zarqa,10,M,,,
67632,SYR,M,,Zarqa,6,F,,,
67633,SYR,M,,Mafraq,8,M,,,
67634,SYR,F,abject,Zarqa,6,M,,,
67635,SYR,F,absolute,Amman,4,F,,,
67636,SYR,F,absolute,Mafraq,2,F,,,
67637,SYR,F,absolute,Mafraq,0,M,,,
67638,SYR,F,abject,Balqa,15,F,,,
67639,SYR,M,absolute,Amman,5,F,,,DS
67640,SYR,M,absolute,Amman,7,F,,,
67641,SYR,M,abject,Amman,13,M,,,
67642,SYR,M,,Mafraq,16,F,,,
67643,SYR,M,abject,Irbid,13,M,,,
67644,SYR,M,absolute,Amman,1,F,,,
67645,SYR,M,,Mafraq,8,F,,,
67646,SYR,F,Children with specific need (not abject or absolut),Amman,16,M,,,
67647,SYR,M,,Mafraq,7,F,,,
67648,SYR,M,,Mafraq,15,F,,,
67649,SYR,F,absolute,Zarqa,11,M,,,
67650,SYR,M,,Mafraq,4,M,,,
67651,SYR,M,abject,Zarqa,13,F,,,
67652,SYR,M,abject,Zarqa,17,M,,,
67653,SYR,M,,Mafraq,9,F,,,
67654,SYR,M,,Mafraq,11,M,,,
67655,SYR,F,absolute,Mafraq,12,F,,,
67656,SYR,F,,Amman,8,M,,,
67657,SYR,M,abject,Irbid,1,M,,,
67658,SYR,M,,Mafraq,2,F,,,
67659,SYR,M,abject,Irbid,9,M,,,
67660,SYR,F,abject,Zarqa,4,F,,,
67661,SYR,M,,Mafraq,5,M,,,
67662,SYR,M,,Mafraq,6,M,,,
67663,SYR,M,,Mafraq,2,M,,,
67664,SYR,F,abject,Zarqa,3,M,,,
67665,SYR,F,abject,Zarqa,10,F,,,
67666,SYR,M,abject,Zarqa,14,F,,,
67667,SYR,F,,Zarqa,1,M,,,
67668,SYR,M,,Mafraq,2,M,,,
67669,SYR,M,abject,Amman,9,M,,,
67670,SYR,M,,Zarqa,9,M,,,
67671,SYR,M,,Mafraq,12,F,,,
67672,SYR,F,abject,Zarqa,7,M,,,
67673,SYR,F,abject,Zarqa,11,F,,,
67674,SYR,M,abject,Zarqa,2,M,,,
67675,SYR,M,abject,Zarqa,3,F,,,
67676,SYR,M,abject,Zarqa,13,F,,,
67677,SYR,M,,Amman,0,M,,,
67678,SYR,M,,Balqa,16,M,,,
67679,SYR,M,,Amman,11,M,,,
67680,SYR,M,,Amman,6,M,,,
67681,SYR,M,,Balqa,9,F,,,
67682,SYR,M,,Amman,2,M,,,
67683,SYR,M,,Amman,12,M,,,
67684,SYR,F,absolute,Amman,11,F,,,
67685,SYR,F,absolute,Zarqa,6,M,,,
67686,SYR,F,absolute,Balqa,5,M,,,
67687,SYR,M,abject,Zarqa,1,M,,,
67688,SYR,M,,Amman,0,M,,,
67689,SYR,M,abject,Zarqa,10,M,,,
67690,SYR,M,,Amman,9,M,,,
67691,SYR,M,absolute,Zarqa,16,F,,,
67692,SYR,F,abject,Zarqa,9,M,,,
67693,SYR,M,,Amman,15,M,,,
67694,SYR,F,absolute,Zarqa,10,M,,,
67695,SYR,M,abject,Zarqa,12,F,,,
67696,SYR,M,abject,Zarqa,15,F,,,
67697,SYR,F,abject,Zarqa,16,M,,,
67698,SYR,M,absolute,Zarqa,12,F,,,
67699,SYR,M,,Mafraq,5,M,,,
67700,SYR,M,,Mafraq,1,M,,,
67701,SYR,M,,Mafraq,13,F,,,
67702,SYR,F,absolute,Amman,9,M,,,
67703,SYR,F,absolute,Amman,11,F,,,
67704,SYR,F,absolute,Amman,14,M,,,
67705,SYR,F,absolute,Amman,3,F,,,
67706,SYR,M,,Mafraq,9,M,,,
67707,SYR,M,abject,Zarqa,11,F,,,
67708,SYR,M,abject,Zarqa,7,F,,,
67709,SYR,M,,Amman,8,M,,,
67710,SYR,F,absolute,Amman,14,F,,,
67711,SYR,F,absolute,Amman,13,F,,,
67712,SYR,M,,Mafraq,7,F,,,
67713,SYR,F,,Mafraq,6,M,,,
67714,SYR,F,absolute,Balqa,9,F,,,
67715,SYR,M,,Amman,2,F,,,
67716,SYR,M,,Amman,6,M,,,
67717,SYR,M,,Mafraq,4,F,,,
67718,SYR,F,abject,Zarqa,14,M,,,
67719,SYR,F,,Mafraq,1,M,,,
67720,SYR,M,absolute,Amman,2,M,,,DS
67721,SYR,F,,Mafraq,7,M,,,
67722,SYR,M,,Mafraq,5,F,,,
67723,SYR,F,absolute,Amman,17,M,,,
67724,SYR,M,absolute,Amman,12,M,,,
67725,SYR,M,abject,Maan,4,M,,,
67726,SYR,F,absolute,Amman,16,F,,,
67727,SYR,F,absolute,Amman,12,M,,,
67728,SYR,F,absolute,Amman,5,M,,,
67729,SYR,M,abject,Maan,2,M,,,
67730,SYR,M,abject,Maan,10,F,,,
67731,SYR,M,abject,Amman,3,F,,,
67732,SYR,M,,Irbid,11,M,,,
67733,SYR,M,abject,Amman,0,F,,,
67734,SYR,M,abject,Maan,1,M,,,
67735,SYR,M,abject,Maan,7,M,,,
67736,SYR,F,absolute,Amman,4,F,,,
67737,SYR,M,abject,Maan,8,F,,,
67738,SYR,M,abject,Amman,10,F,,,
67739,SYR,M,abject,Amman,13,F,,,
67740,SYR,M,abject,Amman,5,F,,,
67741,SYR,M,,Madaba,7,F,,,
67742,SYR,M,,Mafraq,3,M,,,
67743,SYR,M,,Mafraq,7,M,,,
67744,SYR,M,,Mafraq,4,M,,,
67745,SYR,M,,Mafraq,12,F,,,
67746,SYR,M,,Madaba,13,M,,,
67747,SYR,M,,Madaba,8,F,,,
67748,SYR,M,,Irbid,11,F,,,
67749,SYR,M,,Irbid,14,F,,,
67750,SYR,F,absolute,Amman,10,M,,,
67751,SYR,M,abject,Maan,10,M,,,
67752,SYR,M,,Madaba,4,M,,,
67753,SYR,M,,Mafraq,10,M,,,
67754,SYR,M,absolute,Balqa,1,F,,,
67755,SYR,M,abject,Maan,13,M,,,
67756,SYR,M,abject,Irbid,13,F,,,
67757,SYR,M,,Amman,3,F,,,
67758,SYR,M,abject,Amman,12,M,,,
67759,SYR,F,,Mafraq,2,M,,,
67760,SYR,M,abject,Amman,11,M,,,
67761,SYR,F,abject,Mafraq,11,F,,,
67762,SYR,F,absolute,Amman,2,M,,,
67763,SYR,M,abject,Amman,8,F,,,
67764,SYR,M,abject,Maan,5,M,,,
67765,SYR,M,,Irbid,15,M,,,
67766,SYR,M,,Madaba,10,F,,,
67767,SYR,M,,Irbid,4,M,,,
67768,SYR,M,abject,Amman,14,F,,,
67769,SYR,M,,Madaba,11,F,,,
67770,SYR,F,abject,Balqa,12,F,,,
67771,SYR,M,,Madaba,15,F,,,
67772,SYR,F,abject,Balqa,15,F,,,
67773,SYR,F,abject,Balqa,13,M,,,
67774,SYR,M,,Mafraq,12,F,,,
67775,SYR,M,,Mafraq,0,M,,,
67776,SYR,M,,Mafraq,8,F,,,
67777,SYR,M,,Amman,7,F,,,
67778,SYR,F,,Amman,2,F,,,
67779,SYR,M,abject,Amman,3,F,,,
67780,SYR,M,abject,Amman,14,M,,,
67781,SYR,M,abject,Amman,12,M,,,
67782,SYR,M,,Mafraq,11,F,,,
67783,SYR,F,abject,Balqa,9,F,,,
67784,SYR,M,abject,Irbid,17,M,,,
67785,SYR,M,,Mafraq,5,M,,,
67786,SYR,M,,Mafraq,4,M,,,
67787,SYR,M,,Mafraq,1,M,,,
67788,SYR,M,,Mafraq,1,M,,,
67789,SYR,M,,Mafraq,14,F,,,
67790,SYR,M,,Amman,5,M,,,
67791,SYR,M,,Mafraq,13,F,,,
67792,SYR,M,,Amman,14,M,,,
67793,SYR,M,,Mafraq,17,M,,,
67794,SYR,M,abject,Irbid,12,M,,,
67795,SYR,M,abject,Balqa,16,M,,,
67796,SYR,M,,Mafraq,10,F,,,
67797,SYR,M,,Mafraq,7,M,,,
67798,SYR,M,,Mafraq,4,F,,,
67799,SYR,M,abject,Amman,1,F,,,
67800,SYR,M,abject,Amman,7,M,,,
67801,SYR,M,abject,Amman,5,M,,,
67802,SYR,M,abject,Mafraq,9,F,,,
67803,SYR,M,abject,Mafraq,7,M,,,
67804,SYR,M,abject,Mafraq,3,F,,,
67805,SYR,M,,Amman,6,F,,,
67806,SYR,M,,Mafraq,13,M,,,
67807,SYR,M,,Mafraq,16,M,,,
67808,SYR,M,,Amman,12,M,,,
67809,SYR,M,,Amman,14,M,,,
67810,SYR,M,abject,Amman,5,M,,,
